time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-05 00:00:00+00:00,3,2,,
2025-12-08 00:00:00+00:00,1,1,,
2025-12-11 00:00:00+00:00,1,1,,
2025-12-16 00:00:00+00:00,2,2,,
