time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-01 00:00:00+00:00,,,3,2
2022-03-02 00:00:00+00:00,10.0,2.0,2,1
2022-03-03 00:00:00+00:00,1.0,1.0,5,5
2022-03-07 00:00:00+00:00,,,4,4
2022-03-08 00:00:00+00:00,,,34,3
2022-03-10 00:00:00+00:00,,,1,1
2022-03-11 00:00:00+00:00,,,1,1
2022-03-12 00:00:00+00:00,1.0,1.0,5,2
2022-03-14 00:00:00+00:00,1.0,1.0,3,3
