time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-01 00:00:00+00:00,6.0,1.0,11,1
2022-02-02 00:00:00+00:00,4.0,3.0,33,2
2022-02-03 00:00:00+00:00,9.0,4.0,53,9
2022-02-04 00:00:00+00:00,1.0,1.0,11,9
2022-02-05 00:00:00+00:00,,,3,3
2022-02-06 00:00:00+00:00,,,4,4
2022-02-07 00:00:00+00:00,,,48,18
2022-02-08 00:00:00+00:00,,,19,6
2022-02-09 00:00:00+00:00,,,22,7
2022-02-10 00:00:00+00:00,,,5,3
2022-02-11 00:00:00+00:00,,,27,4
2022-02-12 00:00:00+00:00,,,1,1
