time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-30 00:00:00+00:00,1.0,1.0,13,2
2022-04-01 00:00:00+00:00,1.0,1.0,3,1
2022-04-02 00:00:00+00:00,,,4,1
2022-04-03 00:00:00+00:00,,,1,1
2022-04-06 00:00:00+00:00,,,4,1
