time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-20 00:00:00+00:00,,,2.0,2.0
2022-01-21 00:00:00+00:00,,,1.0,1.0
2022-01-26 00:00:00+00:00,3.0,1.0,,
2022-01-27 00:00:00+00:00,,,34.0,7.0
2022-01-29 00:00:00+00:00,,,1.0,1.0
2022-02-01 00:00:00+00:00,6.0,1.0,11.0,1.0
2022-02-02 00:00:00+00:00,3.0,3.0,33.0,2.0
