url_path,views_total,views_unique
/cloudkeep-io/ebs-pricing,5,5
/cloudkeep-io/ebs-pricing/blob/main/get_ebs_pricing.py,4,2
/cloudkeep-io/ebs-pricing/blob/main/docs/ebs_pricing.json,2,1
/cloudkeep-io/ebs-pricing/tree/main,2,1
/cloudkeep-io/ebs-pricing/tree/main/.github/workflows,1,1
