url_path,views_total,views_unique
/cloudkeep-io/ebs-pricing,6,5
/cloudkeep-io/ebs-pricing/blob/main/get_ebs_pricing.py,3,2
/cloudkeep-io/ebs-pricing/blob/main/tools.py,3,2
