time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-01 00:00:00+00:00,,,1,1
2023-08-03 00:00:00+00:00,,,3,1
2023-08-08 00:00:00+00:00,2.0,1.0,1,1
2023-08-09 00:00:00+00:00,,,1,1
