time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-02 00:00:00+00:00,,,1.0,1.0
2025-12-03 00:00:00+00:00,1.0,1.0,,
2025-12-04 00:00:00+00:00,,,11.0,8.0
2025-12-09 00:00:00+00:00,1.0,1.0,7.0,2.0
2025-12-10 00:00:00+00:00,2.0,2.0,4.0,1.0
