url_path,views_total,views_unique
/cloudkeep-io/ebs-pricing/blob/main/docs/ebs_pricing.json,17,3
/cloudkeep-io/ebs-pricing,9,4
/cloudkeep-io/ebs-pricing/blob/main/get_ebs_pricing.py,6,2
/cloudkeep-io/ebs-pricing/blob/main/tools.py,2,1
/cloudkeep-io/ebs-pricing/tree/main/docs,2,1
