time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-22 00:00:00+00:00,,,4,1
2022-11-24 00:00:00+00:00,,,5,2
2022-11-28 00:00:00+00:00,,,1,1
2022-11-29 00:00:00+00:00,,,2,1
