time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-28 00:00:00+00:00,1.0,1.0,,
2024-07-08 00:00:00+00:00,,,7.0,1.0
2024-07-09 00:00:00+00:00,,,21.0,4.0
2024-07-10 00:00:00+00:00,,,6.0,1.0
