time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-18 00:00:00+00:00,,,8,2
2024-07-22 00:00:00+00:00,,,1,1
2024-07-25 00:00:00+00:00,,,1,1
2024-07-27 00:00:00+00:00,,,2,1
