url_path,views_total,views_unique
/cloudkeep-io/ebs-pricing,6,6
/cloudkeep-io/ebs-pricing/blob/main/docs/ebs_pricing.json,6,1
/cloudkeep-io/ebs-pricing/blob/main/get_ebs_pricing.py,4,1
/cloudkeep-io/ebs-pricing/tree/main/docs,2,1
