url_path,views_total,views_unique
/cloudkeep-io/ebs-pricing/blob/main/docs/ebs_pricing.json,12,4
/cloudkeep-io/ebs-pricing,8,4
/cloudkeep-io/ebs-pricing/pulse,1,1
/cloudkeep-io/ebs-pricing/tree/main,1,1
