url_path,views_total,views_unique
/cloudkeep-io/ebs-pricing,5,4
/cloudkeep-io/ebs-pricing/blob/main/get_ebs_pricing.py,2,2
/cloudkeep-io/ebs-pricing/blob/main/tools.py,1,1
